FFT Profile of Model Wake,,,
,,,
q Corr Factor,0.95,,
,,,
Atm Press [Pa],99700,,
,,,
Atm Temp [C],21.5,,
,,,
Density [kg/m^3],1.18,,
,,,
Average Tunnel Velocity [m/s],20.284,,
,,,
Streamwise location [mm],66.7,,NOTE:  has been corrected
,,,
Lateral location [mm],14,,
,,,
,,,
Frequency [Hz], FFT Amplitude [Vrms],,
0,14.549,,
7.812,10.31,,
15.625,0.52,,
23.437,0.519,,
31.25,0.476,,
39.062,0.469,,
46.875,0.461,,
54.687,0.426,,
62.5,0.483,,
70.312,0.431,,
78.125,0.379,,
85.937,0.421,,
93.75,0.414,,
101.562,0.377,,
109.375,0.328,,
117.187,0.37,,
125,0.427,,
132.812,0.375,,
140.625,0.347,,
148.437,0.4,,
156.25,0.403,,
164.062,0.537,,
171.875,0.692,,
179.687,0.962,,
187.5,2.09,,
195.312,2.48,,
203.125,1.387,,
210.937,0.686,,
218.75,0.503,,
226.562,0.393,,
234.375,0.36,,
242.187,0.333,,
250,0.347,,
257.812,0.355,,
265.625,0.358,,
273.437,0.356,,
281.25,0.315,,
289.062,0.299,,
296.875,0.309,,
304.687,0.298,,
312.5,0.286,,
320.312,0.28,,
328.125,0.308,,
335.937,0.287,,
343.75,0.278,,
351.562,0.274,,
359.375,0.278,,
367.187,0.271,,
375,0.322,,
382.812,0.416,,
390.625,0.42,,
398.437,0.327,,
406.25,0.295,,
414.062,0.301,,
421.875,0.265,,
429.687,0.252,,
437.5,0.238,,
445.312,0.224,,
453.125,0.249,,
460.937,0.232,,
468.75,0.244,,
476.562,0.228,,
484.375,0.22,,
492.187,0.218,,
500,0.211,,
507.812,0.22,,
515.625,0.253,,
523.437,0.247,,
531.25,0.207,,
539.062,0.21,,
546.875,0.224,,
554.687,0.239,,
562.5,0.231,,
570.312,0.236,,
578.125,0.226,,
585.937,0.24,,
593.75,0.253,,
601.562,0.245,,
609.375,0.219,,
617.187,0.205,,
625,0.216,,
632.812,0.206,,
640.625,0.187,,
648.437,0.188,,
656.25,0.167,,
664.062,0.173,,
671.875,0.167,,
679.687,0.165,,
687.5,0.176,,
695.312,0.169,,
703.125,0.165,,
710.937,0.181,,
718.75,0.171,,
726.562,0.16,,
734.375,0.188,,
742.187,0.179,,
750,0.153,,
757.812,0.139,,
765.625,0.158,,
773.437,0.172,,
781.25,0.178,,
789.062,0.185,,
796.875,0.174,,
804.687,0.143,,
812.5,0.147,,
820.312,0.152,,
828.125,0.138,,
835.937,0.149,,
843.75,0.154,,
851.562,0.151,,
859.375,0.153,,
867.187,0.155,,
875,0.163,,
882.812,0.152,,
890.625,0.157,,
898.437,0.159,,
906.25,0.164,,
914.062,0.173,,
921.875,0.153,,
929.687,0.149,,
937.5,0.161,,
945.312,0.139,,
953.125,0.124,,
960.937,0.135,,
968.75,0.137,,
976.562,0.147,,
984.375,0.151,,
992.187,0.126,,
1000,0.12,,
1007.812,0.137,,
1015.625,0.14,,
1023.437,0.148,,
1031.25,0.139,,
1039.062,0.123,,
1046.875,0.117,,
1054.687,0.123,,
1062.5,0.123,,
1070.312,0.118,,
1078.125,0.121,,
1085.937,0.133,,
1093.75,0.135,,
1101.562,0.131,,
1109.375,0.128,,
1117.187,0.131,,
1125,0.12,,
1132.812,0.135,,
1140.625,0.148,,
1148.437,0.136,,
1156.25,0.12,,
1164.062,0.112,,
1171.875,0.126,,
1179.687,0.123,,
1187.5,0.125,,
1195.312,0.11,,
1203.125,0.118,,
1210.937,0.112,,
1218.75,0.123,,
1226.562,0.124,,
1234.375,0.123,,
1242.187,0.119,,
1250,0.119,,
1257.812,0.112,,
1265.625,0.104,,
1273.437,0.1,,
1281.25,0.108,,
1289.062,0.108,,
1296.875,0.105,,
1304.687,0.111,,
1312.5,0.113,,
1320.312,0.115,,
1328.125,0.097,,
1335.937,0.095,,
1343.75,0.108,,
1351.562,0.118,,
1359.375,0.112,,
1367.187,0.108,,
1375,0.116,,
1382.812,0.116,,
1390.625,0.113,,
1398.437,0.113,,
1406.25,0.109,,
1414.062,0.1,,
1421.875,0.123,,
1429.687,0.116,,
1437.5,0.09,,
1445.312,0.095,,
1453.125,0.105,,
1460.937,0.107,,
1468.75,0.099,,
1476.562,0.095,,
1484.375,0.093,,
1492.187,0.088,,
1500,0.091,,
1507.812,0.09,,
1515.625,0.102,,
1523.437,0.105,,
1531.25,0.102,,
1539.062,0.096,,
1546.875,0.098,,
1554.687,0.098,,
1562.5,0.104,,
1570.312,0.096,,
1578.125,0.09,,
1585.937,0.085,,
1593.75,0.087,,
1601.562,0.087,,
1609.375,0.088,,
1617.187,0.09,,
1625,0.097,,
1632.812,0.097,,
1640.625,0.083,,
1648.437,0.087,,
1656.25,0.087,,
1664.062,0.089,,
1671.875,0.083,,
1679.687,0.079,,
1687.5,0.087,,
1695.312,0.094,,
1703.125,0.094,,
1710.937,0.092,,
1718.75,0.101,,
1726.562,0.097,,
1734.375,0.089,,
1742.187,0.092,,
1750,0.093,,
1757.812,0.084,,
1765.625,0.082,,
1773.437,0.084,,
1781.25,0.08,,
1789.062,0.088,,
1796.875,0.096,,
1804.687,0.096,,
1812.5,0.102,,
1820.312,0.101,,
1828.125,0.091,,
1835.937,0.079,,
1843.75,0.078,,
1851.562,0.08,,
1859.375,0.08,,
1867.187,0.073,,
1875,0.07,,
1882.812,0.072,,
1890.625,0.079,,
1898.437,0.089,,
1906.25,0.077,,
1914.062,0.081,,
1921.875,0.081,,
1929.687,0.081,,
1937.5,0.087,,
1945.312,0.084,,
1953.125,0.08,,
1960.937,0.07,,
1968.75,0.082,,
1976.562,0.087,,
1984.375,0.085,,
1992.187,0.076,,
2000,0.072,,
2007.812,0.071,,
2015.625,0.072,,
2023.437,0.069,,
2031.25,0.072,,
2039.062,0.076,,
2046.875,0.077,,
2054.687,0.082,,
2062.5,0.079,,
2070.312,0.071,,
2078.125,0.073,,
2085.937,0.075,,
2093.75,0.065,,
2101.562,0.069,,
2109.375,0.064,,
2117.187,0.067,,
2125,0.072,,
2132.812,0.071,,
2140.625,0.073,,
2148.437,0.07,,
2156.25,0.074,,
2164.062,0.072,,
2171.875,0.065,,
2179.687,0.061,,
2187.5,0.073,,
2195.312,0.073,,
2203.125,0.074,,
2210.937,0.07,,
2218.75,0.071,,
2226.562,0.065,,
2234.375,0.065,,
2242.187,0.065,,
2250,0.062,,
2257.812,0.069,,
2265.625,0.062,,
2273.437,0.059,,
2281.25,0.064,,
2289.062,0.065,,
2296.875,0.074,,
2304.687,0.07,,
2312.5,0.061,,
2320.312,0.065,,
2328.125,0.067,,
2335.937,0.061,,
2343.75,0.068,,
2351.562,0.066,,
2359.375,0.068,,
2367.187,0.07,,
2375,0.059,,
2382.812,0.064,,
2390.625,0.062,,
2398.437,0.063,,
2406.25,0.07,,
2414.062,0.073,,
2421.875,0.065,,
2429.687,0.067,,
2437.5,0.066,,
2445.312,0.063,,
2453.125,0.067,,
2460.937,0.06,,
2468.75,0.054,,
2476.562,0.058,,
2484.375,0.061,,
2492.187,0.061,,
2500,0.065,,
2507.812,0.064,,
2515.625,0.057,,
2523.437,0.05,,
2531.25,0.052,,
2539.062,0.055,,
2546.875,0.064,,
2554.687,0.061,,
2562.5,0.054,,
2570.312,0.062,,
2578.125,0.071,,
2585.937,0.071,,
2593.75,0.064,,
2601.562,0.06,,
2609.375,0.055,,
2617.187,0.067,,
2625,0.069,,
2632.812,0.061,,
2640.625,0.057,,
2648.437,0.06,,
2656.25,0.057,,
2664.062,0.057,,
2671.875,0.062,,
2679.687,0.064,,
2687.5,0.063,,
2695.312,0.069,,
2703.125,0.065,,
2710.937,0.056,,
2718.75,0.061,,
2726.562,0.067,,
2734.375,0.059,,
2742.187,0.061,,
2750,0.066,,
2757.812,0.068,,
2765.625,0.06,,
2773.437,0.057,,
2781.25,0.06,,
2789.062,0.059,,
2796.875,0.062,,
2804.687,0.065,,
2812.5,0.069,,
2820.312,0.068,,
2828.125,0.062,,
2835.937,0.055,,
2843.75,0.058,,
2851.562,0.054,,
2859.375,0.052,,
2867.187,0.051,,
2875,0.054,,
2882.812,0.051,,
2890.625,0.048,,
2898.437,0.056,,
2906.25,0.051,,
2914.062,0.054,,
2921.875,0.053,,
2929.687,0.053,,
2937.5,0.057,,
2945.312,0.059,,
2953.125,0.056,,
2960.937,0.051,,
2968.75,0.051,,
2976.562,0.056,,
2984.375,0.061,,
2992.187,0.059,,
3000,0.059,,
3007.812,0.057,,
3015.625,0.05,,
3023.437,0.047,,
3031.25,0.049,,
3039.062,0.057,,
3046.875,0.056,,
3054.687,0.053,,
3062.5,0.053,,
3070.312,0.063,,
3078.125,0.055,,
3085.937,0.051,,
3093.75,0.052,,
3101.562,0.056,,
3109.375,0.055,,
3117.187,0.056,,
3125,0.054,,
3132.812,0.053,,
3140.625,0.044,,
3148.437,0.057,,
3156.25,0.06,,
3164.062,0.058,,
3171.875,0.059,,
3179.687,0.059,,
3187.5,0.055,,
3195.312,0.054,,
3203.125,0.059,,
3210.937,0.06,,
3218.75,0.059,,
3226.562,0.058,,
3234.375,0.053,,
3242.187,0.049,,
3250,0.051,,
3257.812,0.051,,
3265.625,0.054,,
3273.437,0.048,,
3281.25,0.047,,
3289.062,0.045,,
3296.875,0.05,,
3304.687,0.052,,
3312.5,0.049,,
3320.312,0.056,,
3328.125,0.054,,
3335.937,0.05,,
3343.75,0.05,,
3351.562,0.052,,
3359.375,0.052,,
3367.187,0.047,,
3375,0.052,,
3382.812,0.055,,
3390.625,0.053,,
3398.437,0.054,,
3406.25,0.052,,
3414.062,0.049,,
3421.875,0.056,,
3429.687,0.055,,
3437.5,0.055,,
3445.312,0.056,,
3453.125,0.049,,
3460.937,0.048,,
3468.75,0.051,,
3476.562,0.052,,
3484.375,0.05,,
3492.187,0.052,,
3500,0.054,,
3507.812,0.054,,
3515.625,0.049,,
3523.437,0.048,,
3531.25,0.047,,
3539.062,0.048,,
3546.875,0.051,,
3554.687,0.049,,
3562.5,0.046,,
3570.312,0.047,,
3578.125,0.05,,
3585.937,0.051,,
3593.75,0.056,,
3601.562,0.053,,
3609.375,0.055,,
3617.187,0.058,,
3625,0.055,,
3632.812,0.05,,
3640.625,0.051,,
3648.437,0.053,,
3656.25,0.049,,
3664.062,0.044,,
3671.875,0.043,,
3679.687,0.045,,
3687.5,0.046,,
3695.312,0.052,,
3703.125,0.05,,
3710.937,0.048,,
3718.75,0.044,,
3726.562,0.047,,
3734.375,0.055,,
3742.187,0.052,,
3750,0.05,,
3757.812,0.047,,
3765.625,0.049,,
3773.437,0.05,,
3781.25,0.046,,
3789.062,0.046,,
3796.875,0.048,,
3804.687,0.048,,
3812.5,0.046,,
3820.312,0.051,,
3828.125,0.05,,
3835.937,0.053,,
3843.75,0.054,,
3851.562,0.051,,
3859.375,0.05,,
3867.187,0.049,,
3875,0.049,,
3882.812,0.047,,
3890.625,0.043,,
3898.437,0.048,,
3906.25,0.053,,
3914.062,0.049,,
3921.875,0.046,,
3929.687,0.044,,
3937.5,0.053,,
3945.312,0.053,,
3953.125,0.051,,
3960.937,0.047,,
3968.75,0.047,,
3976.562,0.048,,
3984.375,0.045,,
3992.187,0.047,,
